29,57,MUSIC,2
29,58,BLUE,1
29,59,ORANGE,3
29,60,VILLAGE,3
30,21,HISTORY,2
30,22,LITERATURE,2
30,23,PHYSICS,2
30,24,GEOGRAPHY,2
30,25,MUSIC,2
30,26,MOUNTAIN,3
30,27,SEA,4
30,28,BLUE,4
30,29,ORANGE,3
30,30,MUSIC,2
30,31,SEA,4
30,32,CITY,1
30,33,VILLAGE,4
30,34,LITERATURE,2
30,35,GREEN,4
30,36,DESERT,3
30,37,HOPE,2
30,38,BLUE,1
30,39,SEA,2
30,40,GREEN,3
30,41,HISTORY,2
30,42,GREEN,4
30,43,PHYSICS,2
30,44,RED,1
30,45,ORANGE,4
30,46,HISTORY,2
30,47,SEA,4
30,48,HOPE,2
30,49,ORANGE,3
30,50,GREEN,3
30,51,SEA,4
30,52,BLUE,4
30,53,PURPLE,2
30,54,ORANGE,1
30,55,GREEN,4
30,56,RED,2
30,57,HOPE,2
30,58,BLUE,1
30,59,SEA,2
30,60,GREEN,3
31,21,HOPE,3
31,22,MOUNTAIN,2
31,23,SAFETY,3
31,24,SEA,4
31,25,MUSIC,2
31,26,RED,2
31,27,PURPLE,1
31,28,BLUE,4
31,29,VILLAGE,3
31,30,MUSIC,2
31,31,RED,2
31,32,CITY,1
31,33,PURPLE,2
31,34,LITERATURE,2
